"metro_area_name","year","week","iclaimnsa"
"San Angelo",2021,44,51
"San Angelo",2021,45,34
"San Angelo",2021,46,52
"San Angelo",2021,47,26
"San Angelo",2021,48,51
"San Angelo",2021,49,48
"San Angelo",2021,50,57
"San Angelo",2021,51,34
"San Angelo",2021,53,83
"San Angelo",2022,1,57
"San Angelo",2022,2,52
"San Angelo",2022,3,44
"San Angelo",2022,4,57
"San Angelo",2022,5,38
"San Angelo",2022,6,25
"San Angelo",2022,7,45
"San Angelo",2022,8,22
"San Angelo",2022,9,25
"San Angelo",2022,10,39
"San Angelo",2022,11,29
"San Angelo",2022,12,26
"San Angelo",2022,13,30
"San Angelo",2022,14,33
"San Angelo",2022,15,32
"San Angelo",2022,16,34
"San Angelo",2022,17,25
"San Angelo",2022,18,22
"San Angelo",2022,19,34
"San Angelo",2022,20,50
"San Angelo",2022,21,41
"San Angelo",2022,22,29
"San Angelo",2022,23,30
"San Angelo",2022,24,39
"San Angelo",2022,25,43
"San Angelo",2022,26,46
"San Angelo",2022,27,30
"San Angelo",2022,28,32
"San Angelo",2022,29,36
"San Angelo",2022,30,28
"San Angelo",2022,31,35
"San Angelo",2022,32,31
"San Angelo",2022,33,43
"San Angelo",2022,34,50
"San Angelo",2022,35,51
"San Angelo",2022,36,28
"San Angelo",2022,37,30
"San Angelo",2022,38,36
"San Angelo",2022,39,25
"San Angelo",2022,40,37
"San Angelo",2022,41,34
"San Angelo",2022,42,25
"San Angelo",2022,52,23
"San Antonio",2019,1,877
"San Antonio",2019,2,1187
"San Antonio",2019,3,1037
"San Antonio",2019,4,811
"San Antonio",2019,5,866
"San Antonio",2019,6,877
"San Antonio",2019,7,780
"San Antonio",2019,8,814
"San Antonio",2019,9,758
"San Antonio",2019,10,910
"San Antonio",2019,11,808
"San Antonio",2019,12,788
"San Antonio",2019,13,710
"San Antonio",2019,14,946
"San Antonio",2019,15,876
"San Antonio",2019,16,776
"San Antonio",2019,17,810
"San Antonio",2019,18,871
"San Antonio",2019,19,892
"San Antonio",2019,20,934
"San Antonio",2019,21,883
"San Antonio",2019,22,808
"San Antonio",2019,23,1392
"San Antonio",2019,24,984
"San Antonio",2019,25,916
"San Antonio",2019,26,851
"San Antonio",2019,27,935
"San Antonio",2019,28,1017
"San Antonio",2019,29,821
"San Antonio",2019,30,844
"San Antonio",2019,31,877
"San Antonio",2019,32,951
"San Antonio",2019,33,847
"San Antonio",2019,34,824
"San Antonio",2019,35,782
"San Antonio",2019,36,803
"San Antonio",2019,37,868
"San Antonio",2019,38,831
"San Antonio",2019,39,824
"San Antonio",2019,40,1009
"San Antonio",2019,41,903
"San Antonio",2019,42,822
"San Antonio",2019,43,828
"San Antonio",2019,44,912
"San Antonio",2019,45,995
"San Antonio",2019,46,801
"San Antonio",2019,47,967
"San Antonio",2019,48,569
"San Antonio",2019,49,963
"San Antonio",2019,50,905
"San Antonio",2019,51,1295
"San Antonio",2019,52,516
"San Antonio",2020,1,757
"San Antonio",2020,2,1162
"San Antonio",2020,3,998
"San Antonio",2020,4,823
"San Antonio",2020,5,859
"San Antonio",2020,6,858
"San Antonio",2020,7,819
"San Antonio",2020,8,763
"San Antonio",2020,9,799
"San Antonio",2020,10,997
"San Antonio",2020,11,1076
"San Antonio",2020,12,16549
"San Antonio",2020,13,24809
"San Antonio",2020,14,24667
"San Antonio",2020,15,19001
"San Antonio",2020,16,17044
"San Antonio",2020,17,12795
"San Antonio",2020,18,13519
"San Antonio",2020,19,10753
"San Antonio",2020,20,9233
"San Antonio",2020,21,8443
"San Antonio",2020,22,7121
"San Antonio",2020,23,6501
"San Antonio",2020,24,5794
"San Antonio",2020,25,6491
"San Antonio",2020,26,6807
"San Antonio",2020,27,8774
"San Antonio",2020,28,7443
"San Antonio",2020,29,6080
"San Antonio",2020,30,5369
"San Antonio",2020,31,4195
"San Antonio",2020,32,3591
"San Antonio",2020,33,4407
"San Antonio",2020,34,3568
"San Antonio",2020,35,4170
"San Antonio",2020,36,4816
"San Antonio",2020,37,3227
"San Antonio",2020,38,2978
"San Antonio",2020,39,2678
"San Antonio",2020,40,2965
"San Antonio",2020,41,2775
"San Antonio",2020,42,2148
"San Antonio",2020,43,2218
"San Antonio",2020,44,2410
"San Antonio",2020,45,2390
"San Antonio",2020,46,2333
"San Antonio",2020,47,2652
"San Antonio",2020,48,1739
"San Antonio",2020,49,2697
"San Antonio",2020,50,2336
"San Antonio",2020,51,2410
"San Antonio",2020,52,2460
"San Antonio",2021,1,3564
"San Antonio",2021,2,3743
"San Antonio",2021,3,3692
"San Antonio",2021,4,3332
"San Antonio",2021,5,2921
"San Antonio",2021,6,2490
"San Antonio",2021,7,2547
"San Antonio",2021,8,3681
"San Antonio",2021,9,3194
"San Antonio",2021,10,5668
"San Antonio",2021,11,6720
"San Antonio",2021,12,6762
"San Antonio",2021,13,10836
"San Antonio",2021,14,3706
"San Antonio",2021,15,3157
"San Antonio",2021,16,2239
"San Antonio",2021,17,1986
"San Antonio",2021,18,1653
"San Antonio",2021,19,1884
"San Antonio",2021,20,1635
"San Antonio",2021,21,1784
"San Antonio",2021,22,1375
"San Antonio",2021,23,1500
"San Antonio",2021,24,1344
"San Antonio",2021,25,1229
"San Antonio",2021,26,1661
"San Antonio",2021,27,2246
"San Antonio",2021,28,2778
"San Antonio",2021,29,2136
"San Antonio",2021,30,1961
"San Antonio",2021,31,2233
"San Antonio",2021,32,1693
"San Antonio",2021,33,1599
"San Antonio",2021,34,1579
"San Antonio",2021,35,1505
"San Antonio",2021,36,1276
"San Antonio",2021,37,1249
"San Antonio",2021,38,1584
"San Antonio",2021,39,1326
"San Antonio",2021,40,1498
"San Antonio",2021,41,1210
"San Antonio",2021,42,1197
"San Antonio",2021,43,1048
"San Antonio",2021,44,1118
"San Antonio",2021,45,1010
"San Antonio",2021,46,1144
"San Antonio",2021,47,686
"San Antonio",2021,48,1060
"San Antonio",2021,49,946
"San Antonio",2021,50,1220
"San Antonio",2021,51,749
"San Antonio",2021,53,3183
"San Antonio",2022,1,1265
"San Antonio",2022,2,1270
"San Antonio",2022,3,1026
"San Antonio",2022,4,1092
"San Antonio",2022,5,991
"San Antonio",2022,6,927
"San Antonio",2022,7,883
"San Antonio",2022,8,889
"San Antonio",2022,9,998
"San Antonio",2022,10,1181
"San Antonio",2022,11,960
"San Antonio",2022,12,1119
"San Antonio",2022,13,1063
"San Antonio",2022,14,1139
"San Antonio",2022,15,980
"San Antonio",2022,16,968
"San Antonio",2022,17,1046
"San Antonio",2022,18,1017
"San Antonio",2022,19,1021
"San Antonio",2022,20,978
"San Antonio",2022,21,1181
"San Antonio",2022,22,1145
"San Antonio",2022,23,1099
"San Antonio",2022,24,1252
"San Antonio",2022,25,1191
"San Antonio",2022,26,1135
"San Antonio",2022,27,1140
"San Antonio",2022,28,1217
"San Antonio",2022,29,1564
"San Antonio",2022,30,1015
"San Antonio",2022,31,1106
"San Antonio",2022,32,1030
"San Antonio",2022,33,1033
"San Antonio",2022,34,1026
"San Antonio",2022,35,1091
"San Antonio",2022,36,872
"San Antonio",2022,37,950
"San Antonio",2022,38,909
"San Antonio",2022,39,895
"San Antonio",2022,40,1154
"San Antonio",2022,41,1092
"San Antonio",2022,42,980
"San Antonio",2022,52,818
"San Jose",2020,2,2487
"San Jose",2020,3,3103
"San Jose",2020,4,2181
"San Jose",2020,5,2079
"San Jose",2020,6,2066
"San Jose",2020,7,2223
"San Jose",2020,8,1790
"San Jose",2020,9,2133
"San Jose",2020,10,2289
"San Jose",2020,11,3038
"San Jose",2020,12,9829
"San Jose",2020,13,55822
"San Jose",2020,14,48463
"San Jose",2020,15,56771
"San Jose",2020,16,45762
"San Jose",2020,17,28179
"San Jose",2020,18,27391
"San Jose",2020,19,13304
"San Jose",2020,20,15291
"San Jose",2020,21,12716
"San Jose",2020,22,14304
"San Jose",2020,23,16005
"San Jose",2020,24,16088
"San Jose",2020,25,18958
"San Jose",2020,26,18483
"San Jose",2020,27,17644
"San Jose",2020,28,19981
"San Jose",2020,29,20309
"San Jose",2020,30,17158
"San Jose",2020,31,15572
"San Jose",2020,32,11654
"San Jose",2020,33,10954
"San Jose",2020,34,11332
"San Jose",2020,35,12635
"San Jose",2020,36,14007
"San Jose",2020,37,29737
"San Jose",2020,38,29760
"San Jose",2020,39,22529
"San Jose",2020,40,19501
"San Jose",2020,41,23011
"San Jose",2020,42,20893
"San Jose",2020,43,19887
"San Jose",2020,44,19926
"San Jose",2020,45,12929
"San Jose",2020,46,13015
"San Jose",2020,47,13782
"San Jose",2020,48,10684
"San Jose",2020,49,14646
"San Jose",2020,50,26958
"San Jose",2020,51,20927
"San Jose",2020,52,22255
"San Jose",2021,53,21233
"San Jose",2022,1,2758
"San Jose",2022,2,2793
"San Jose",2022,3,2432
"San Jose",2022,4,2315
"San Jose",2022,5,2124
"San Jose",2022,6,2413
"San Jose",2022,7,2298
"San Jose",2022,8,2012
"San Jose",2022,9,2301
"San Jose",2022,10,2647
"San Jose",2022,11,2304
"San Jose",2022,12,2496
"San Jose",2022,13,2559
"San Jose",2022,14,2417
"San Jose",2022,15,2401
"San Jose",2022,16,2253
"San Jose",2022,17,2107
"San Jose",2022,18,2024
"San Jose",2022,19,2116
"San Jose",2022,20,1832
"San Jose",2022,21,1920
"San Jose",2022,22,1912
"San Jose",2022,23,2711
"San Jose",2022,24,2640
"San Jose",2022,25,2490
"San Jose",2022,26,2659
"San Jose",2022,27,1688
"San Jose",2022,28,1800
"San Jose",2022,29,1670
"San Jose",2022,30,1653
"San Jose",2022,31,1768
"Seattle",2020,2,1889
"Seattle",2020,3,1726
"Seattle",2020,4,1616
"Seattle",2020,5,1408
"Seattle",2020,6,1644
"Seattle",2020,7,1490
"Seattle",2020,8,1357
"Seattle",2020,9,1400
"Seattle",2020,10,1837
"Seattle",2020,11,5834
"Seattle",2020,12,37296
"Seattle",2020,13,44613
"Seattle",2020,14,47233
"Seattle",2020,15,39796
"Seattle",2020,16,24461
"Seattle",2020,17,40088
"Seattle",2020,18,31550
"Seattle",2020,19,37701
"Seattle",2020,20,47136
"Seattle",2020,21,14371
"Seattle",2020,22,8974
"Seattle",2020,23,8725
"Seattle",2020,24,8753
"Seattle",2020,25,8752
"Seattle",2020,26,9179
"Seattle",2020,27,7945
"Seattle",2020,28,11375
"Seattle",2020,29,8207
"Seattle",2020,30,7818
"Seattle",2020,31,6676
"Seattle",2020,32,6002
"Seattle",2020,33,5860
"Seattle",2020,34,4773
"Seattle",2020,35,4763
"Seattle",2020,36,5461
"Seattle",2020,37,4987
"Seattle",2020,38,4933
"Seattle",2020,39,4527
"Seattle",2020,40,4113
"Seattle",2020,41,5982
"Seattle",2020,42,4367
"Seattle",2020,43,3552
"Seattle",2020,44,3382
"Seattle",2020,45,6506
"Seattle",2020,46,3855
"Seattle",2020,47,6260
"Seattle",2021,1,6598
"Seattle",2021,2,4809
"Seattle",2021,3,4019
"Seattle",2021,4,3790
"Seattle",2021,5,3697
"Seattle",2021,6,3224
"Seattle",2021,7,3075
"Seattle",2021,8,3004
"Seattle",2021,9,2957
"Seattle",2021,10,2887
"Seattle",2021,11,2910
"Seattle",2021,12,2845
"Seattle",2021,13,2939
"Seattle",2021,14,4218
"Seattle",2021,15,3201
"Seattle",2021,16,2753
"Seattle",2021,17,2466
"Seattle",2021,18,3626
"Seattle",2021,19,4514
"Seattle",2021,20,2666
"Seattle",2021,21,2273
"Seattle",2021,22,1936
"Seattle",2021,23,1593
"Seattle",2021,24,1969
"Seattle",2021,25,1793
"Seattle",2021,26,1304
"Seattle",2021,27,1283
"Seattle",2021,28,1110
"Seattle",2021,29,1032
"Seattle",2021,30,982
"Seattle",2021,31,1130
"Seattle",2021,32,1126
"Seattle",2021,33,1033
"Seattle",2021,34,1027
"Seattle",2021,35,1056
"Seattle",2021,36,1056
"Seattle",2021,37,1079
"Seattle",2021,38,1178
"Seattle",2021,39,1118
"Seattle",2021,40,1150
"Seattle",2021,41,970
"Seattle",2021,42,1012
"Seattle",2021,43,1015
"Seattle",2021,44,1149
"Seattle",2021,45,893
"Seattle",2021,46,967
"Seattle",2021,47,775
"Seattle",2021,48,1137
"Seattle",2021,49,972
"Seattle",2021,50,1045
"Seattle",2021,51,1127
"Seattle",2021,53,6367
"Seattle",2022,1,2069
"Seattle",2022,2,1183
"Seattle",2022,3,1013
"Seattle",2022,4,1047
"Seattle",2022,5,1029
"Seattle",2022,6,992
"Seattle",2022,7,1039
"Seattle",2022,8,916
"Seattle",2022,9,1067
"Seattle",2022,10,941
"Seattle",2022,11,927
"Seattle",2022,12,869
"Seattle",2022,13,862
"Seattle",2022,14,884
"Seattle",2022,15,838
"Seattle",2022,16,826
"Seattle",2022,17,751
"Seattle",2022,18,862
"Seattle",2022,19,785
"Seattle",2022,20,678
"Seattle",2022,21,800
"Seattle",2022,22,713
"Seattle",2022,23,840
"Seattle",2022,24,907
"Seattle",2022,25,958
"Seattle",2022,26,950
"Seattle",2022,27,949
"Seattle",2022,28,917
"Seattle",2022,29,788
"Seattle",2022,30,812
"Seattle",2022,31,894
"Seattle",2022,32,878
"Seattle",2022,33,821
"Seattle",2022,34,845
"Seattle",2022,35,1023
"Seattle",2022,36,877
"Seattle",2022,37,933
"Seattle",2022,38,816
"Seattle",2022,39,855
"Seattle",2022,40,1201
"Seattle",2022,52,1754
"Sioux City",2018,1,149
"Sioux City",2018,2,113
"Sioux City",2018,3,82
"Sioux City",2018,4,60
"Sioux City",2018,5,63
"Sioux City",2018,6,49
"Sioux City",2018,7,49
"Sioux City",2018,8,51
"Sioux City",2018,9,50
"Sioux City",2018,10,59
"Sioux City",2018,11,51
"Sioux City",2018,12,46
"Sioux City",2018,13,38
"Sioux City",2018,14,36
"Sioux City",2018,15,34
"Sioux City",2018,16,108
"Sioux City",2018,17,39
"Sioux City",2018,18,49
"Sioux City",2018,19,42
"Sioux City",2018,20,76
"Sioux City",2018,21,49
"Sioux City",2018,22,65
"Sioux City",2018,23,55
"Sioux City",2018,24,43
"Sioux City",2018,25,54
"Sioux City",2018,26,35
"Sioux City",2018,27,44
"Sioux City",2018,28,41
"Sioux City",2018,29,42
"Sioux City",2018,30,34
"Sioux City",2018,31,35
"Sioux City",2018,32,39
"Sioux City",2018,33,41
"Sioux City",2018,34,39
"Sioux City",2018,35,67
"Sioux City",2018,36,50
"Sioux City",2018,37,56
"Sioux City",2018,38,71
"Sioux City",2018,39,40
"Sioux City",2018,40,45
"Sioux City",2018,41,67
"Sioux City",2018,42,65
"Sioux City",2018,43,62
"Sioux City",2018,44,87
"Sioux City",2018,45,109
"Sioux City",2018,46,81
"Sioux City",2018,47,100
"Sioux City",2018,48,219
"Sioux City",2018,49,156
"Sioux City",2018,50,121
"Sioux City",2018,51,135
"Sioux City",2018,52,199
"Sioux City",2019,1,104
"Sioux City",2019,2,120
"Sioux City",2019,3,89
"Sioux City",2019,4,77
"Sioux City",2019,5,86
"Sioux City",2019,6,63
"Sioux City",2019,7,65
"Sioux City",2019,8,99
"Sioux City",2019,9,61
"Sioux City",2019,10,75
"Sioux City",2019,11,72
"Sioux City",2019,12,51
"Sioux City",2019,13,69
"Sioux City",2019,14,51
"Sioux City",2019,15,39
"Sioux City",2019,16,48
"Sioux City",2019,17,57
"Sioux City",2019,18,45
"Sioux City",2019,19,45
"Sioux City",2019,20,65
"Sioux City",2019,21,65
"Sioux City",2019,22,95
"Sioux City",2019,23,49
"Sioux City",2019,24,42
"Sioux City",2019,25,50
"Sioux City",2019,26,53
"Sioux City",2019,27,58
"Sioux City",2019,28,57
"Sioux City",2019,29,40
"Sioux City",2019,30,31
"Sioux City",2019,31,46
"Sioux City",2019,32,55
"Sioux City",2019,33,53
"Sioux City",2019,34,48
"Sioux City",2019,35,51
"Sioux City",2019,36,46
"Sioux City",2019,37,58
"Sioux City",2019,38,100
"Sioux City",2019,39,67
"Sioux City",2019,40,54
"Sioux City",2019,41,73
"Sioux City",2019,42,79
"Sioux City",2019,43,68
"Sioux City",2019,44,69
"Sioux City",2019,45,77
"Sioux City",2019,46,107
"Sioux City",2019,47,104
"Sioux City",2019,48,125
"Sioux City",2019,49,183
"Sioux City",2019,50,127
"Sioux City",2019,51,171
"Sioux City",2019,52,157
"Sioux City",2020,1,127
"Sioux City",2020,2,110
"Sioux City",2020,3,70
"Sioux City",2020,4,66
"Sioux City",2020,5,80
"Sioux City",2020,6,65
"Sioux City",2020,7,54
"Sioux City",2020,8,42
"Sioux City",2020,9,52
"Sioux City",2020,10,53
"Sioux City",2020,11,52
"Sioux City",2020,12,1187
"Sioux City",2020,13,1452
"Sioux City",2020,14,1627
"Sioux City",2020,15,1265
"Sioux City",2020,16,638
"Sioux City",2020,17,702
"Sioux City",2020,18,694
"Sioux City",2020,19,437
"Sioux City",2020,20,270
"Sioux City",2020,21,459
"Sioux City",2020,22,213
"Sioux City",2020,23,316
"Sioux City",2020,24,272
"Sioux City",2020,25,207
"Sioux City",2020,26,182
"Sioux City",2020,27,226
"Sioux City",2020,28,172
"Sioux City",2020,29,188
"Sioux City",2020,30,157
"Sioux City",2020,31,169
"Sioux City",2020,32,125
"Sioux City",2020,33,142
"Sioux City",2020,34,86
"Sioux City",2020,35,123
"Sioux City",2020,36,118
"Sioux City",2020,37,113
"Sioux City",2020,38,146
"Sioux City",2020,39,123
"Sioux City",2020,40,135
"Sioux City",2020,41,123
"Sioux City",2020,42,127
"Sioux City",2020,43,119
"Sioux City",2020,44,156
"Sioux City",2020,45,138
"Sioux City",2020,46,174
"Sioux City",2020,47,224
"Sioux City",2020,48,94
"Sioux City",2020,49,263
"Sioux City",2020,50,185
"Sioux City",2020,51,157
"Sioux City",2020,52,151
"Sioux City",2021,1,163
"Sioux City",2021,2,174
"Sioux City",2021,3,141
"Sioux City",2021,4,157
"Sioux City",2021,5,178
"Sioux City",2021,6,190
"Sioux City",2021,7,121
"Sioux City",2021,8,116
"Sioux City",2021,9,153
"Sioux City",2021,10,168
"Sioux City",2021,11,149
"Sioux City",2021,12,148
"Sioux City",2021,13,155
"Sioux City",2021,14,120
"Sioux City",2021,15,182
"Sioux City",2021,16,98
"Sioux City",2021,17,75
"Sioux City",2021,18,81
"Sioux City",2021,19,107
"Sioux City",2021,20,95
"Sioux City",2021,21,98
"Sioux City",2021,22,69
"Sioux City",2021,23,57
"Sioux City",2021,24,47
"Sioux City",2021,25,33
"Sioux City",2021,26,57
"Sioux City",2021,27,48
"Sioux City",2021,28,30
"Sioux City",2021,29,40
"Sioux City",2021,30,44
"Sioux City",2021,31,61
"Sioux City",2021,32,45
"Sioux City",2021,33,48
"Sioux City",2021,34,30
"Sioux City",2021,35,52
"Sioux City",2021,36,31
"Sioux City",2021,37,38
"Sioux City",2021,38,38
"Sioux City",2021,39,43
"Sioux City",2021,40,32
"Sioux City",2021,41,42
"Sioux City",2021,42,34
"Sioux City",2021,43,54
"Sioux City",2021,44,56
"Sioux City",2021,45,60
"Sioux City",2021,46,106
"Sioux City",2021,47,49
"Sioux City",2021,48,123
"Sioux City",2021,49,82
"Sioux City",2021,50,75
"Sioux City",2021,51,63
"Sioux City",2021,53,189
"Sioux City",2022,1,74
"Sioux City",2022,2,63
"Sioux City",2022,3,47
"Sioux City",2022,4,46
"Sioux City",2022,5,33
"Sioux City",2022,6,42
"Sioux City",2022,7,32
"Sioux City",2022,8,35
"Sioux City",2022,9,36
"Sioux City",2022,10,42
"Sioux City",2022,11,22
"Sioux City",2022,12,42
"Sioux City",2022,13,23
"Sioux City",2022,14,35
"Sioux City",2022,15,32
"Sioux City",2022,16,29
"Sioux City",2022,17,27
"Sioux City",2022,18,27
"Sioux City",2022,19,30
"Sioux City",2022,20,57
"Sioux City",2022,21,77
"Sioux City",2022,22,59
"Sioux City",2022,23,33
"Sioux City",2022,24,34
"Sioux City",2022,25,36
"Sioux City",2022,26,38
"Sioux City",2022,27,39
"Sioux City",2022,28,27
"Sioux City",2022,29,35
"Sioux City",2022,30,39
"Sioux City",2022,31,33
"Sioux City",2022,32,27
"Sioux City",2022,33,29
"Sioux City",2022,34,33
"Sioux City",2022,35,18
"Sioux City",2022,36,31
"Sioux City",2022,37,41
"Sioux City",2022,38,34
"Sioux City",2022,39,28
"Sioux City",2022,40,46
"Sioux City",2022,41,47
"Sioux City",2022,42,45
"Sioux City",2022,43,48
"Sioux City",2022,52,65
"South Bend",2008,1,2116
"South Bend",2008,2,1279
"South Bend",2008,3,934
"South Bend",2008,4,923
"South Bend",2008,5,1278
"South Bend",2008,6,1278
"South Bend",2008,7,959
"South Bend",2008,8,834
"South Bend",2008,10,1252
"South Bend",2008,11,929
"South Bend",2008,12,778
"South Bend",2008,13,2098
"South Bend",2008,14,1712
"South Bend",2008,15,1482
"South Bend",2008,16,803
"South Bend",2008,17,869
"South Bend",2008,18,1417
"South Bend",2008,19,991
"South Bend",2008,20,824
"South Bend",2008,21,922
"South Bend",2008,22,1217
"South Bend",2008,23,1424
"South Bend",2008,24,1080
"South Bend",2008,25,1051
"South Bend",2008,26,3351
"South Bend",2008,27,4531
"South Bend",2008,28,3376
"South Bend",2008,30,1114
"South Bend",2008,31,1340
"South Bend",2008,32,1566
"South Bend",2008,33,1403
"South Bend",2008,34,1890
"South Bend",2008,35,1733
"South Bend",2008,36,1876
"South Bend",2008,37,1516
"South Bend",2008,38,1378
"South Bend",2008,39,1472
"South Bend",2008,40,1670
"South Bend",2008,41,2014
"South Bend",2008,42,1772
"South Bend",2008,43,2413
"South Bend",2008,44,2220
"South Bend",2008,45,2028
"South Bend",2008,46,2393
"South Bend",2008,47,4236
"South Bend",2008,48,5117
"South Bend",2008,49,3129
"South Bend",2008,50,2417
"South Bend",2008,51,4068
"South Bend",2008,52,5579
"South Bend",2009,1,4095
"South Bend",2009,2,3387
"South Bend",2009,3,2650
"South Bend",2009,4,2352
"South Bend",2009,5,2893
"South Bend",2009,6,2662
"South Bend",2009,7,2503
"South Bend",2009,8,2426
"South Bend",2009,9,2567
"South Bend",2009,10,2864
"South Bend",2009,11,2212
"South Bend",2009,12,1989
"South Bend",2009,13,2144
"South Bend",2009,14,2341
"South Bend",2009,15,1878
"South Bend",2009,16,1413
"South Bend",2009,17,1333
"South Bend",2009,18,1493
"South Bend",2009,19,1505
"South Bend",2009,20,1439
"South Bend",2009,21,1381
"South Bend",2009,22,1309
"South Bend",2009,23,1190
"South Bend",2009,24,1132
"South Bend",2009,25,1051
"South Bend",2009,26,1388
"South Bend",2009,27,3739
"South Bend",2009,28,3203
"South Bend",2009,29,1472
"South Bend",2009,30,1014
"South Bend",2009,31,842
"South Bend",2009,32,1002
"South Bend",2009,33,1077
"South Bend",2009,34,970
"South Bend",2009,35,883
"South Bend",2009,36,966
"South Bend",2009,37,511
"South Bend",2009,38,703
"South Bend",2009,39,810
"South Bend",2009,40,812
"South Bend",2009,41,1117
"South Bend",2009,42,818
"South Bend",2009,43,887
"South Bend",2009,44,723
"South Bend",2009,45,943
"South Bend",2009,46,854
"South Bend",2009,47,1074
"South Bend",2009,48,2112
"South Bend",2009,49,1390
"South Bend",2009,50,1114
"South Bend",2009,51,1170
"South Bend",2009,52,3413
"South Bend",2010,1,2804
"South Bend",2010,2,2266
"South Bend",2010,3,1222
"South Bend",2010,4,880
"South Bend",2010,5,873
"South Bend",2010,6,813
"South Bend",2010,7,786
"South Bend",2010,8,694
"South Bend",2010,9,625
"South Bend",2010,10,713
"South Bend",2010,11,1164
"South Bend",2010,12,590
"South Bend",2010,13,528
"South Bend",2010,14,698
"South Bend",2010,15,766
"South Bend",2010,16,731
"South Bend",2010,17,565
"South Bend",2010,18,499
"South Bend",2010,19,592
"South Bend",2010,20,543
"South Bend",2010,21,595
"South Bend",2010,22,568
"South Bend",2010,23,588
"South Bend",2010,24,783
"South Bend",2010,25,537
"South Bend",2010,26,526
"South Bend",2010,27,967
"South Bend",2010,28,2475
"South Bend",2010,29,1892
"South Bend",2010,30,590
"South Bend",2010,31,524
"South Bend",2010,32,717
"South Bend",2010,33,533
"South Bend",2010,34,492
"South Bend",2010,35,619
"South Bend",2010,36,595
"South Bend",2010,37,639
"South Bend",2010,38,499
"South Bend",2010,39,680
"South Bend",2010,40,844
"South Bend",2010,41,1133
"South Bend",2010,42,675
"South Bend",2010,43,788
"South Bend",2010,44,1709
"South Bend",2010,45,936
"South Bend",2010,46,711
"South Bend",2010,47,852
"South Bend",2010,48,2424
"South Bend",2010,49,1448
"South Bend",2010,50,902
"South Bend",2010,51,976
"South Bend",2010,52,2088
"South Bend",2011,1,2538
"South Bend",2011,2,1987
"South Bend",2011,3,1108
"South Bend",2011,4,658
"South Bend",2011,5,584
"South Bend",2011,6,786
"South Bend",2011,7,830
"South Bend",2011,8,608
"South Bend",2011,9,546
"South Bend",2011,10,594
"South Bend",2011,11,602
"South Bend",2011,12,503
"South Bend",2011,13,418
"South Bend",2011,14,501
"South Bend",2011,15,1157
"South Bend",2011,16,661
"South Bend",2011,17,633
"South Bend",2011,18,923
"South Bend",2011,19,554
"South Bend",2011,20,443
"South Bend",2011,21,650
"South Bend",2011,22,554
"South Bend",2011,23,805
"South Bend",2011,24,678
"South Bend",2011,25,724
"South Bend",2011,26,723
"South Bend",2011,27,1903
"South Bend",2011,28,1536
"South Bend",2011,29,1445
"South Bend",2011,30,695
"South Bend",2011,31,742
"South Bend",2011,32,533
"South Bend",2011,33,518
"South Bend",2011,34,577
"South Bend",2011,35,531
"South Bend",2011,36,1012
"South Bend",2011,37,962
"South Bend",2011,38,783
"South Bend",2011,39,626
"South Bend",2011,40,975
"South Bend",2011,41,875
"South Bend",2011,42,721
"South Bend",2011,43,714
"South Bend",2011,44,796
"South Bend",2011,45,639
"South Bend",2011,46,668
"South Bend",2011,47,711
"South Bend",2011,48,2319
"South Bend",2011,49,1193
"South Bend",2011,50,851
"South Bend",2011,51,792
"South Bend",2011,52,1764
"South Bend",2011,53,2217
"South Bend",2012,1,1933
"South Bend",2012,2,975
"South Bend",2012,3,611
"South Bend",2012,4,729
"South Bend",2012,5,565
"South Bend",2012,6,509
"South Bend",2012,7,450
"South Bend",2012,8,495
"South Bend",2012,9,463
"South Bend",2012,10,530
"South Bend",2012,11,389
"South Bend",2012,12,429
"South Bend",2012,13,448
"South Bend",2012,14,653
"South Bend",2012,15,471
"South Bend",2012,16,455
"South Bend",2012,17,437
"South Bend",2012,18,420
"South Bend",2012,19,470
"South Bend",2012,20,477
"South Bend",2012,21,483
"South Bend",2012,22,545
"South Bend",2012,23,465
"South Bend",2012,24,476
"South Bend",2012,25,483
"South Bend",2012,26,573
"South Bend",2012,27,1125
"South Bend",2012,28,878
"South Bend",2012,29,600
"South Bend",2012,30,491
"South Bend",2012,31,412
"South Bend",2012,32,416
"South Bend",2012,33,416
"South Bend",2012,34,481
"South Bend",2012,35,688
"South Bend",2012,36,566
"South Bend",2012,37,736
"South Bend",2012,38,484
"South Bend",2012,39,430
"South Bend",2012,40,892
"South Bend",2012,41,583
"South Bend",2012,42,524
"South Bend",2012,43,524
"South Bend",2012,44,794
"South Bend",2012,45,705
"South Bend",2012,46,640
"South Bend",2012,47,974
"South Bend",2012,48,886
"South Bend",2012,49,722
"South Bend",2012,50,599
"South Bend",2012,51,889
"South Bend",2012,52,1243
"South Bend",2013,1,1265
"South Bend",2013,2,1174
"South Bend",2013,3,641
"South Bend",2013,4,556
"South Bend",2013,5,516
"South Bend",2013,6,507
"South Bend",2013,7,368
"South Bend",2013,8,408
"South Bend",2013,9,429
"South Bend",2013,10,425
"South Bend",2013,11,379
"South Bend",2013,12,380
"South Bend",2013,13,414
"South Bend",2013,14,358
"South Bend",2013,15,455
"South Bend",2013,16,458
"South Bend",2013,17,367
"South Bend",2013,18,402
"South Bend",2013,19,390
"South Bend",2013,20,403
